trade_date,trade_time,open,high,low,close,volume,prev_daily_high,signal,breakout_count,forward_1,forward_3,forward_6
2023-06-02,09:00:00,4230.13,4243.59,4228.13,4239.83,2230,4232.59,BULLISH_DAILY_HIGH_BREAKOUT,1,0.13585450360038537,1.023625947266745,0.9764542446277242
2023-06-07,13:00:00,4279.53,4298.53,4279.53,4292.29,2221,4288.53,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.5288552264641908,-0.5465613926365654,-0.628102947377741
2023-06-09,13:00:00,4288.63,4314.89,4285.63,4311.63,2566,4297.63,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.07978421153949919,-0.09741095594936991,0.0013915850849792464
2023-06-12,21:00:00,4320.73,4343.23,4318.23,4342.73,2233,4322.19,BULLISH_DAILY_HIGH_BREAKOUT,1,0.005987017383079728,0.10362145470706216,0.663177310125202
2023-06-13,05:00:00,4343.23,4350.49,4341.23,4349.73,1465,4343.23,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.05747483177116742,0.47267301648609,0.4437057012734166
2023-06-14,13:00:00,4374.53,4379.29,4366.29,4376.29,2735,4375.53,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.07266428870116677,-0.2413002794604654,0.20428262295230892
2023-06-15,17:00:00,4385.49,4420.03,4381.99,4418.79,4686,4391.49,BULLISH_DAILY_HIGH_BREAKOUT,1,0.09052251860803523,0.11994233715565081,0.2724727810101852
2023-06-27,17:00:00,4341.39,4379.39,4334.39,4378.89,4230,4362.09,BULLISH_DAILY_HIGH_BREAKOUT,1,-0.07764524799665087,-0.12925650107677433,-0.2183201678964395
2023-06-29,21:00:00,4386.19,4399.19,4379.43,4397.93,2064,4390.33,BULLISH_DAILY_HIGH_BREAKOUT,1,0.07685433829097119,0.29559360881141805,1.0732321796845292
2023-06-30,01:00:00,4396.06,4402.19,4394.93,4401.31,1486,4399.19,BULLISH_DAILY_HIGH_BREAKOUT,1,0.03976088937157346,0.8833733592952824,1.0751344486073398
2023-07-11,05:00:00,4410.89,4415.13,4409.89,4414.89,1262,4413.63,BULLISH_DAILY_HIGH_BREAKOUT,1,0.0339759314501607,0.20702667563629937,0.620627014489594
2023-07-12,09:00:00,4442.29,4450.29,4441.03,4449.03,1684,4444.03,BULLISH_DAILY_HIGH_BREAKOUT,1,0.7925323047945332,0.6059747855150457,0.819504476256623
2023-07-13,13:00:00,4485.73,4497.23,4482.99,4496.49,2390,4488.49,BULLISH_DAILY_HIGH_BREAKOUT,1,0.09207181601650015,0.18992591999537337,0.5319704925397382
